2026-01-15 14:57:38 | INFO     | __main__:chat:586 - 💬 用户消息: 连接CARLA仿真服务器
2026-01-15 14:57:42 | INFO     | __main__:chat:596 - 🔧 检测到 1 个FastMCP工具调用
2026-01-15 14:57:42 | INFO     | __main__:chat:599 - 🔨 执行FastMCP工具: connect_carla
2026-01-15 14:57:42 | INFO     | __main__:execute_fastmcp_tool_call:416 - 🔧 执行FastMCP工具: connect_carla
2026-01-15 14:57:42 | INFO     | __main__:execute_fastmcp_tool_call:417 - 📝 参数: {'host': 'localhost', 'port': 2000}
2026-01-15 14:57:42 | INFO     | __main__:chat:601 - ✅ FastMCP工具执行完成，结果长度: 125
2026-01-15 14:57:42 | INFO     | __main__:chat:611 - 🤖 正在生成最终回答...
2026-01-15 14:57:48 | INFO     | __main__:chat:615 - ✅ 最终回答生成成功，长度: 302
2026-01-15 15:13:34 | INFO     | __main__:chat:586 - 💬 用户消息: 连接CARLA仿真服务器
2026-01-15 15:13:37 | INFO     | __main__:chat:596 - 🔧 检测到 1 个FastMCP工具调用
2026-01-15 15:13:37 | INFO     | __main__:chat:599 - 🔨 执行FastMCP工具: connect_carla
2026-01-15 15:13:37 | INFO     | __main__:execute_fastmcp_tool_call:416 - 🔧 执行FastMCP工具: connect_carla
2026-01-15 15:13:37 | INFO     | __main__:execute_fastmcp_tool_call:417 - 📝 参数: {'host': 'localhost', 'port': 2000}
2026-01-15 15:13:37 | INFO     | __main__:chat:601 - ✅ FastMCP工具执行完成，结果长度: 125
2026-01-15 15:13:37 | INFO     | __main__:chat:611 - 🤖 正在生成最终回答...
2026-01-15 15:13:43 | INFO     | __main__:chat:615 - ✅ 最终回答生成成功，长度: 273
2026-01-15 15:20:39 | INFO     | __main__:chat:586 - 💬 用户消息: 连接CARLA仿真服务器
2026-01-15 15:20:41 | INFO     | __main__:chat:586 - 💬 用户消息: 连接CARLA仿真服务器
2026-01-15 15:20:43 | INFO     | __main__:chat:596 - 🔧 检测到 1 个FastMCP工具调用
2026-01-15 15:20:43 | INFO     | __main__:chat:599 - 🔨 执行FastMCP工具: connect_carla
2026-01-15 15:20:43 | INFO     | __main__:execute_fastmcp_tool_call:416 - 🔧 执行FastMCP工具: connect_carla
2026-01-15 15:20:43 | INFO     | __main__:execute_fastmcp_tool_call:417 - 📝 参数: {'host': 'localhost', 'port': 2000}
2026-01-15 15:20:53 | ERROR    | __main__:connect:61 - ❌ 连接CARLA失败: time-out of 10000ms while waiting for the simulator, make sure the simulator is ready and connected to localhost:2000
2026-01-15 15:20:53 | INFO     | __main__:chat:601 - ✅ FastMCP工具执行完成，结果长度: 43
2026-01-15 15:20:53 | INFO     | __main__:chat:611 - 🤖 正在生成最终回答...
2026-01-15 15:20:53 | INFO     | __main__:chat:596 - 🔧 检测到 1 个FastMCP工具调用
2026-01-15 15:20:53 | INFO     | __main__:chat:599 - 🔨 执行FastMCP工具: connect_carla
2026-01-15 15:20:53 | INFO     | __main__:execute_fastmcp_tool_call:416 - 🔧 执行FastMCP工具: connect_carla
2026-01-15 15:20:53 | INFO     | __main__:execute_fastmcp_tool_call:417 - 📝 参数: {'host': 'localhost', 'port': 2000}
2026-01-15 15:21:03 | ERROR    | __main__:connect:61 - ❌ 连接CARLA失败: time-out of 10000ms while waiting for the simulator, make sure the simulator is ready and connected to localhost:2000
2026-01-15 15:21:03 | INFO     | __main__:chat:601 - ✅ FastMCP工具执行完成，结果长度: 43
2026-01-15 15:21:03 | INFO     | __main__:chat:611 - 🤖 正在生成最终回答...
2026-01-15 15:21:08 | INFO     | __main__:chat:615 - ✅ 最终回答生成成功，长度: 201
2026-01-15 15:21:09 | INFO     | __main__:chat:615 - ✅ 最终回答生成成功，长度: 291
2026-01-15 16:07:37 | INFO     | __main__:chat:586 - 💬 用户消息: 连接CARLA仿真服务器
2026-01-15 16:07:40 | INFO     | __main__:chat:596 - 🔧 检测到 1 个FastMCP工具调用
2026-01-15 16:07:40 | INFO     | __main__:chat:599 - 🔨 执行FastMCP工具: connect_carla
2026-01-15 16:07:40 | INFO     | __main__:execute_fastmcp_tool_call:416 - 🔧 执行FastMCP工具: connect_carla
2026-01-15 16:07:40 | INFO     | __main__:execute_fastmcp_tool_call:417 - 📝 参数: {'host': 'localhost', 'port': 2000}
2026-01-15 16:07:42 | INFO     | __main__:connect:58 - ✅ CARLA服务器连接成功
2026-01-15 16:07:42 | INFO     | __main__:chat:601 - ✅ FastMCP工具执行完成，结果长度: 43
2026-01-15 16:07:42 | INFO     | __main__:chat:611 - 🤖 正在生成最终回答...
2026-01-15 16:07:46 | INFO     | __main__:chat:615 - ✅ 最终回答生成成功，长度: 117
2026-01-15 16:07:59 | INFO     | __main__:chat:586 - 💬 用户消息: 设置雨天天气条件
2026-01-15 16:08:03 | INFO     | __main__:chat:596 - 🔧 检测到 1 个FastMCP工具调用
2026-01-15 16:08:03 | INFO     | __main__:chat:599 - 🔨 执行FastMCP工具: connect_carla
2026-01-15 16:08:03 | INFO     | __main__:execute_fastmcp_tool_call:416 - 🔧 执行FastMCP工具: connect_carla
2026-01-15 16:08:03 | INFO     | __main__:execute_fastmcp_tool_call:417 - 📝 参数: {'host': 'localhost', 'port': 2000}
2026-01-15 16:08:05 | INFO     | __main__:connect:58 - ✅ CARLA服务器连接成功
2026-01-15 16:08:05 | INFO     | __main__:chat:601 - ✅ FastMCP工具执行完成，结果长度: 43
2026-01-15 16:08:05 | INFO     | __main__:chat:611 - 🤖 正在生成最终回答...
2026-01-15 16:08:08 | INFO     | __main__:chat:615 - ✅ 最终回答生成成功，长度: 16
2026-01-15 16:08:34 | INFO     | __main__:chat:586 - 💬 用户消息: 生成行人
2026-01-15 16:08:37 | INFO     | __main__:chat:596 - 🔧 检测到 1 个FastMCP工具调用
2026-01-15 16:08:37 | INFO     | __main__:chat:599 - 🔨 执行FastMCP工具: connect_carla
2026-01-15 16:08:37 | INFO     | __main__:execute_fastmcp_tool_call:416 - 🔧 执行FastMCP工具: connect_carla
2026-01-15 16:08:37 | INFO     | __main__:execute_fastmcp_tool_call:417 - 📝 参数: {'host': 'localhost', 'port': 2000}
2026-01-15 16:08:39 | INFO     | __main__:connect:58 - ✅ CARLA服务器连接成功
2026-01-15 16:08:39 | INFO     | __main__:chat:601 - ✅ FastMCP工具执行完成，结果长度: 43
2026-01-15 16:08:39 | INFO     | __main__:chat:611 - 🤖 正在生成最终回答...
2026-01-15 16:08:43 | INFO     | __main__:chat:615 - ✅ 最终回答生成成功，长度: 14
2026-01-15 16:09:56 | INFO     | __main__:chat:586 - 💬 用户消息: 行人呢？
2026-01-15 16:10:06 | INFO     | __main__:chat:586 - 💬 用户消息: 启动了
2026-01-15 16:10:18 | INFO     | __main__:chat:586 - 💬 用户消息: 生成行人
2026-01-15 16:10:24 | INFO     | __main__:chat:596 - 🔧 检测到 1 个FastMCP工具调用
2026-01-15 16:10:24 | INFO     | __main__:chat:599 - 🔨 执行FastMCP工具: spawn_pedestrian
2026-01-15 16:10:24 | INFO     | __main__:execute_fastmcp_tool_call:416 - 🔧 执行FastMCP工具: spawn_pedestrian
2026-01-15 16:10:24 | INFO     | __main__:execute_fastmcp_tool_call:417 - 📝 参数: {'query': 'walker'}
2026-01-15 16:10:24 | INFO     | __main__:spawn_pedestrian:129 - 🚶 生成行人: walker
2026-01-15 16:10:24 | INFO     | __main__:set_spectator_view:162 - 👁️  视角已对准actor 24
2026-01-15 16:10:24 | INFO     | __main__:chat:601 - ✅ FastMCP工具执行完成，结果长度: 53
2026-01-15 16:10:24 | INFO     | __main__:chat:611 - 🤖 正在生成最终回答...
2026-01-15 16:10:27 | INFO     | __main__:chat:615 - ✅ 最终回答生成成功，长度: 47
2026-01-15 16:11:12 | INFO     | __main__:chat:586 - 💬 用户消息: 生成车辆
2026-01-15 16:11:37 | INFO     | __main__:chat:586 - 💬 用户消息: 已经链接了，model3
2026-01-15 16:11:40 | INFO     | __main__:chat:596 - 🔧 检测到 1 个FastMCP工具调用
2026-01-15 16:11:40 | INFO     | __main__:chat:599 - 🔨 执行FastMCP工具: spawn_vehicle
2026-01-15 16:11:40 | INFO     | __main__:execute_fastmcp_tool_call:416 - 🔧 执行FastMCP工具: spawn_vehicle
2026-01-15 16:11:40 | INFO     | __main__:execute_fastmcp_tool_call:417 - 📝 参数: {'query': 'model3'}
2026-01-15 16:11:40 | INFO     | __main__:execute_fastmcp_tool_call:432 - spawn_vehicle参数详情: {'query': 'model3'}
2026-01-15 16:11:41 | INFO     | __main__:spawn_vehicle:71 - 🚗 生成车辆: model3
2026-01-15 16:11:41 | INFO     | __main__:chat:601 - ✅ FastMCP工具执行完成，结果长度: 53
2026-01-15 16:11:41 | INFO     | __main__:chat:611 - 🤖 正在生成最终回答...
2026-01-15 16:11:47 | INFO     | __main__:chat:615 - ✅ 最终回答生成成功，长度: 106
2026-01-15 16:12:53 | INFO     | __main__:chat:586 - 💬 用户消息: 连接CARLA仿真服务器
2026-01-15 16:12:56 | INFO     | __main__:chat:596 - 🔧 检测到 1 个FastMCP工具调用
2026-01-15 16:12:56 | INFO     | __main__:chat:599 - 🔨 执行FastMCP工具: connect_carla
2026-01-15 16:12:56 | INFO     | __main__:execute_fastmcp_tool_call:416 - 🔧 执行FastMCP工具: connect_carla
2026-01-15 16:12:56 | INFO     | __main__:execute_fastmcp_tool_call:417 - 📝 参数: {'host': 'localhost', 'port': 2000}
2026-01-15 16:12:58 | INFO     | __main__:connect:58 - ✅ CARLA服务器连接成功
2026-01-15 16:12:58 | INFO     | __main__:chat:601 - ✅ FastMCP工具执行完成，结果长度: 43
2026-01-15 16:12:58 | INFO     | __main__:chat:611 - 🤖 正在生成最终回答...
2026-01-15 16:13:01 | INFO     | __main__:chat:615 - ✅ 最终回答生成成功，长度: 112
2026-01-15 16:13:28 | INFO     | __main__:chat:586 - 💬 用户消息: 生成车辆
2026-01-15 16:13:48 | INFO     | __main__:chat:586 - 💬 用户消息: model3
2026-01-15 16:14:04 | INFO     | __main__:chat:586 - 💬 用户消息: 已经链接了
2026-01-15 16:14:21 | INFO     | __main__:chat:586 - 💬 用户消息: 生成车辆 - 可以生成model3
2026-01-15 16:14:35 | INFO     | __main__:chat:586 - 💬 用户消息: 要
2026-01-15 16:14:54 | INFO     | __main__:chat:586 - 💬 用户消息: 要生成车辆 - 生成model3
2026-01-15 16:15:28 | INFO     | __main__:chat:586 - 💬 用户消息: 我已经链接过了，生成车辆 - 要生成model3
2026-01-15 16:15:32 | INFO     | __main__:chat:596 - 🔧 检测到 1 个FastMCP工具调用
2026-01-15 16:15:32 | INFO     | __main__:chat:599 - 🔨 执行FastMCP工具: spawn_vehicle
2026-01-15 16:15:32 | INFO     | __main__:execute_fastmcp_tool_call:416 - 🔧 执行FastMCP工具: spawn_vehicle
2026-01-15 16:15:32 | INFO     | __main__:execute_fastmcp_tool_call:417 - 📝 参数: {'query': 'model3'}
2026-01-15 16:15:32 | INFO     | __main__:execute_fastmcp_tool_call:432 - spawn_vehicle参数详情: {'query': 'model3'}
2026-01-15 16:15:32 | INFO     | __main__:spawn_vehicle:71 - 🚗 生成车辆: model3
2026-01-15 16:15:32 | INFO     | __main__:chat:601 - ✅ FastMCP工具执行完成，结果长度: 53
2026-01-15 16:15:32 | INFO     | __main__:chat:611 - 🤖 正在生成最终回答...
2026-01-15 16:15:39 | INFO     | __main__:chat:615 - ✅ 最终回答生成成功，长度: 121
2026-01-15 16:16:22 | INFO     | __main__:chat:586 - 💬 用户消息: 你在什么地方生成的？
2026-01-15 16:16:53 | INFO     | __main__:chat:586 - 💬 用户消息: 连接CARLA服务器 ，生成行人
